34811	BORN_IN	37041
34769	BORN_IN	37043
34146	BORN_IN	37043
35105	BORN_IN	37046
34330	BORN_IN	37047
33633	CHILD_OF	32413
35197	CHILD_OF	32415
35110	CHILD_OF	32415
34838	CHILD_OF	32415
34215	CHILD_OF	32415
33221	CHILD_OF	32415
32461	CHILD_OF	32415
35297	CHILD_OF	32418
35113	CHILD_OF	32418
35003	CHILD_OF	32418
34425	CHILD_OF	32427
34433	CHILD_OF	32429
32809	CHILD_OF	32432
33146	CHILD_OF	32432
33549	CHILD_OF	32432
34522	CHILD_OF	32432
35324	CHILD_OF	32432
32734	CHILD_OF	32442
33360	CHILD_OF	32442
33350	CHILD_OF	32442
33429	CHILD_OF	32442
33977	CHILD_OF	32442
34361	CHILD_OF	32442
34762	CHILD_OF	32442
34801	CHILD_OF	32442
35356	CHILD_OF	32442
33127	CHILD_OF	32446
33821	CHILD_OF	32450
34216	CHILD_OF	32453
35318	CHILD_OF	32454
35159	CHILD_OF	32458
35085	CHILD_OF	32458
32572	CHILD_OF	32458
34919	CHILD_OF	32463
35251	CHILD_OF	32466
33956	CHILD_OF	32466
35116	CHILD_OF	32468
35408	CHILD_OF	32469
34738	CHILD_OF	32469
32693	CHILD_OF	32470
34190	CHILD_OF	32472
34488	CHILD_OF	32477
34368	CHILD_OF	32487
34044	CHILD_OF	32487
33441	CHILD_OF	32487
33426	CHILD_OF	32487
33775	CHILD_OF	32488
33517	CHILD_OF	32488
32413	CHILD_OF	32489
34230	CHILD_OF	32495
35012	CHILD_OF	32495
35420	CHILD_OF	32496
35278	CHILD_OF	32496
34817	CHILD_OF	32496
34665	CHILD_OF	32496
34574	CHILD_OF	32496
34491	CHILD_OF	32496
34510	CHILD_OF	32496
34035	CHILD_OF	32496
33761	CHILD_OF	32496
33653	CHILD_OF	32496
33545	CHILD_OF	32496
33543	CHILD_OF	32496
33478	CHILD_OF	32496
33218	CHILD_OF	32496
33143	CHILD_OF	32496
33117	CHILD_OF	32496
32813	CHILD_OF	32496
32782	CHILD_OF	32496
32763	CHILD_OF	32496
30809	CHILD_OF	32496
32418	CHILD_OF	32496
33713	CHILD_OF	32499
33303	CHILD_OF	32506
35373	CHILD_OF	32513
33172	CHILD_OF	32518
32626	CHILD_OF	32524
35414	CHILD_OF	32527
32508	CHILD_OF	32527
32480	CHILD_OF	32530
35468	CHILD_OF	32530
33248	CHILD_OF	32533
33694	CHILD_OF	32536
35419	CHILD_OF	32537
34243	CHILD_OF	32537
33532	CHILD_OF	32537
33322	CHILD_OF	32537
33142	CHILD_OF	32537
32645	CHILD_OF	32537
32514	CHILD_OF	32537
34439	CHILD_OF	32538
33593	CHILD_OF	32540
33416	CHILD_OF	32542
33325	CHILD_OF	32550
32979	CHILD_OF	32560
35227	CHILD_OF	32561
34946	CHILD_OF	32561
34803	CHILD_OF	32561
34776	CHILD_OF	32561
34423	CHILD_OF	32561
34369	CHILD_OF	32561
33792	CHILD_OF	32561
33810	CHILD_OF	32561
33776	CHILD_OF	32561
33721	CHILD_OF	32561
33326	CHILD_OF	32561
32987	CHILD_OF	32561
34117	CHILD_OF	32564
34482	CHILD_OF	32566
33761	CHILD_OF	32571
35123	CHILD_OF	32572
35056	CHILD_OF	32572
34599	CHILD_OF	32572
33598	CHILD_OF	32572
32798	CHILD_OF	32572
32471	CHILD_OF	32572
32415	CHILD_OF	32573
30808	CHILD_OF	32573
33801	CHILD_OF	32573
35030	CHILD_OF	32573
34312	CHILD_OF	32576
32775	CHILD_OF	32577
34656	CHILD_OF	32578
33494	CHILD_OF	32578
32815	CHILD_OF	32578
34615	CHILD_OF	32586
32551	CHILD_OF	32587
34535	CHILD_OF	32589
34367	CHILD_OF	32589
33467	CHILD_OF	32590
34986	CHILD_OF	32597
33744	CHILD_OF	32598
33466	CHILD_OF	32607
33229	CHILD_OF	32608
32781	CHILD_OF	32608
32703	CHILD_OF	32608
33635	CHILD_OF	32609
34271	CHILD_OF	32614
35186	CHILD_OF	32617
34548	CHILD_OF	32617
33258	CHILD_OF	32618
34719	CHILD_OF	32621
35278	CHILD_OF	32625
34817	CHILD_OF	32625
33218	CHILD_OF	32625
32418	CHILD_OF	32625
34757	CHILD_OF	32626
34869	CHILD_OF	32626
35075	CHILD_OF	32626
35428	CHILD_OF	32634
34334	CHILD_OF	32634
33561	CHILD_OF	32634
32556	CHILD_OF	32634
32635	CHILD_OF	32636
33249	CHILD_OF	32637
35121	CHILD_OF	32638
33012	CHILD_OF	32643
33860	CHILD_OF	32643
33869	CHILD_OF	32647
34403	CHILD_OF	32650
34191	CHILD_OF	32653
34170	CHILD_OF	32653
33804	CHILD_OF	32653
33626	CHILD_OF	32653
35329	CHILD_OF	32660
35017	CHILD_OF	32660
34954	CHILD_OF	32660
32834	CHILD_OF	32660
33797	CHILD_OF	32668
35395	CHILD_OF	32669
32876	CHILD_OF	32673
32803	CHILD_OF	32673
35400	CHILD_OF	32675
35203	CHILD_OF	32678
35142	CHILD_OF	32678
34232	CHILD_OF	32678
33726	CHILD_OF	32678
33442	CHILD_OF	32678
35131	CHILD_OF	32682
34910	CHILD_OF	32683
34684	CHILD_OF	32683
34568	CHILD_OF	32683
34404	CHILD_OF	32683
34206	CHILD_OF	32683
33048	CHILD_OF	32683
32419	CHILD_OF	32683
33014	CHILD_OF	32688
33440	CHILD_OF	32692
33896	CHILD_OF	32695
33068	CHILD_OF	32697
34021	CHILD_OF	32698
35370	CHILD_OF	32702
34616	CHILD_OF	32702
34281	CHILD_OF	32702
33785	CHILD_OF	32702
33560	CHILD_OF	32702
33374	CHILD_OF	32702
32876	CHILD_OF	32702
32803	CHILD_OF	32702
32543	CHILD_OF	32702
34813	CHILD_OF	32710
32410	CHILD_OF	32712
34382	CHILD_OF	32716
35042	CHILD_OF	32719
33831	CHILD_OF	32719
33214	CHILD_OF	32720
34435	CHILD_OF	32725
34901	CHILD_OF	32726
34459	CHILD_OF	32727
32601	CHILD_OF	32727
32660	CHILD_OF	32728
34657	CHILD_OF	32730
33607	CHILD_OF	32731
34352	CHILD_OF	32743
32586	CHILD_OF	32746
34579	CHILD_OF	32748
35380	CHILD_OF	32750
33491	CHILD_OF	32750
33023	CHILD_OF	32750
32526	CHILD_OF	32750
34076	CHILD_OF	32758
33700	CHILD_OF	32759
34139	CHILD_OF	32760
35054	CHILD_OF	32762
34554	CHILD_OF	32766
33057	CHILD_OF	32769
35212	CHILD_OF	32770
35020	CHILD_OF	32771
34701	CHILD_OF	32775
32507	CHILD_OF	32775
33492	CHILD_OF	32776
34128	CHILD_OF	32787
33684	CHILD_OF	32788
34527	CHILD_OF	32789
35244	CHILD_OF	32792
34582	CHILD_OF	32803
34641	CHILD_OF	32803
34043	CHILD_OF	32803
33787	CHILD_OF	32803
33255	CHILD_OF	32803
33215	CHILD_OF	32803
32910	CHILD_OF	32803
32909	CHILD_OF	32803
32800	CHILD_OF	32803
32531	CHILD_OF	32803
32439	CHILD_OF	32803
32423	CHILD_OF	32803
35319	CHILD_OF	32804
34807	CHILD_OF	32810
32919	CHILD_OF	32811
35115	CHILD_OF	32814
35148	CHILD_OF	32816
34377	CHILD_OF	32816
34097	CHILD_OF	32816
33667	CHILD_OF	32816
32896	CHILD_OF	32816
33506	CHILD_OF	32819
33528	CHILD_OF	32826
32575	CHILD_OF	32832
33247	CHILD_OF	32837
35277	CHILD_OF	32845
35276	CHILD_OF	32845
35141	CHILD_OF	32845
35140	CHILD_OF	32845
34908	CHILD_OF	32845
34771	CHILD_OF	32845
33352	CHILD_OF	32845
32790	CHILD_OF	32845
32445	CHILD_OF	32845
34465	CHILD_OF	32847
34116	CHILD_OF	32847
33356	CHILD_OF	32847
33013	CHILD_OF	32847
32427	CHILD_OF	32851
32544	CHILD_OF	32854
32449	CHILD_OF	32854
34526	CHILD_OF	32854
34673	CHILD_OF	32854
33990	CHILD_OF	32857
32897	CHILD_OF	32857
34286	CHILD_OF	32860
33376	CHILD_OF	32862
33099	CHILD_OF	32862
32841	CHILD_OF	32862
33545	CHILD_OF	32867
35273	CHILD_OF	32868
34893	CHILD_OF	32874
35216	CHILD_OF	32875
33060	CHILD_OF	32879
35136	CHILD_OF	32881
33849	CHILD_OF	32881
33254	CHILD_OF	32881
34824	CHILD_OF	32884
33539	CHILD_OF	32884
34775	CHILD_OF	32885
34245	CHILD_OF	32888
35249	CHILD_OF	32890
35216	CHILD_OF	32890
34531	CHILD_OF	32890
34294	CHILD_OF	32890
33259	CHILD_OF	32890
33813	CHILD_OF	32891
35476	CHILD_OF	32895
34724	CHILD_OF	32895
33857	CHILD_OF	32895
33472	CHILD_OF	32895
33313	CHILD_OF	32895
33216	CHILD_OF	32895
33158	CHILD_OF	32895
33996	CHILD_OF	32898
33044	CHILD_OF	32899
32422	CHILD_OF	32900
33039	CHILD_OF	32902
32496	CHILD_OF	32905
32576	CHILD_OF	32905
32741	CHILD_OF	32905
33365	CHILD_OF	32905
33540	CHILD_OF	32905
33567	CHILD_OF	32905
34468	CHILD_OF	32905
34998	CHILD_OF	32905
35374	CHILD_OF	32907
33647	CHILD_OF	32908
33497	CHILD_OF	32911
33315	CHILD_OF	32914
34911	CHILD_OF	32915
32509	CHILD_OF	32916
33143	CHILD_OF	32917
34966	CHILD_OF	32918
34057	CHILD_OF	32918
33444	CHILD_OF	32918
34421	CHILD_OF	32919
33913	CHILD_OF	32920
32750	CHILD_OF	32920
34161	CHILD_OF	32921
34611	CHILD_OF	32925
34343	CHILD_OF	32932
32907	CHILD_OF	32937
34993	CHILD_OF	32938
34558	CHILD_OF	32938
35167	CHILD_OF	32939
35098	CHILD_OF	32939
35126	CHILD_OF	32939
35046	CHILD_OF	32939
34722	CHILD_OF	32939
34442	CHILD_OF	32939
34329	CHILD_OF	32939
34074	CHILD_OF	32939
33773	CHILD_OF	32939
33760	CHILD_OF	32939
33183	CHILD_OF	32939
32999	CHILD_OF	32939
32906	CHILD_OF	32939
35252	CHILD_OF	32942
35412	CHILD_OF	32947
34877	CHILD_OF	32948
32613	CHILD_OF	32950
33186	CHILD_OF	32955
34500	CHILD_OF	32958
33580	CHILD_OF	32958
33562	CHILD_OF	32963
34858	CHILD_OF	32967
34160	CHILD_OF	32972
34773	CHILD_OF	32973
34508	CHILD_OF	32981
32714	CHILD_OF	32984
32561	CHILD_OF	32986
32745	CHILD_OF	32986
32838	CHILD_OF	32986
33226	CHILD_OF	32986
33503	CHILD_OF	32986
33637	CHILD_OF	32986
33782	CHILD_OF	32986
34728	CHILD_OF	32986
35078	CHILD_OF	32986
35172	CHILD_OF	32986
35190	CHILD_OF	32986
35250	CHILD_OF	32986
33513	CHILD_OF	32989
35271	CHILD_OF	32990
33016	CHILD_OF	32993
32692	CHILD_OF	32997
34964	CHILD_OF	33001
34379	CHILD_OF	33002
34085	CHILD_OF	33002
34069	CHILD_OF	33002
34984	CHILD_OF	33011
34788	CHILD_OF	33011
34374	CHILD_OF	33011
33921	CHILD_OF	33011
32432	CHILD_OF	33012
32573	CHILD_OF	33012
34146	CHILD_OF	33012
34330	CHILD_OF	33012
34638	CHILD_OF	33012
35171	CHILD_OF	33012
35176	CHILD_OF	33012
33697	CHILD_OF	33016
34792	CHILD_OF	33028
34651	CHILD_OF	33029
34016	CHILD_OF	33030
34710	CHILD_OF	33037
35238	CHILD_OF	33039
33918	CHILD_OF	33042
32522	CHILD_OF	33043
35147	CHILD_OF	33044
35432	CHILD_OF	33050
34990	CHILD_OF	33050
34733	CHILD_OF	33050
34476	CHILD_OF	33050
34022	CHILD_OF	33050
34005	CHILD_OF	33050
33928	CHILD_OF	33050
33711	CHILD_OF	33050
32824	CHILD_OF	33050
32585	CHILD_OF	33050
34562	CHILD_OF	33057
33812	CHILD_OF	33062
34196	CHILD_OF	33063
33832	CHILD_OF	33063
34431	CHILD_OF	33066
33217	CHILD_OF	33068
34165	CHILD_OF	33072
33643	CHILD_OF	33073
33661	CHILD_OF	33073
33709	CHILD_OF	33073
33717	CHILD_OF	33073
33947	CHILD_OF	33073
34060	CHILD_OF	33073
34550	CHILD_OF	33073
35331	CHILD_OF	33074
34533	CHILD_OF	33074
34402	CHILD_OF	33074
33703	CHILD_OF	33074
33279	CHILD_OF	33074
32978	CHILD_OF	33074
32706	CHILD_OF	33074
34231	CHILD_OF	33081
34445	CHILD_OF	33085
33244	CHILD_OF	33087
32612	CHILD_OF	33087
35463	CHILD_OF	33092
34226	CHILD_OF	33092
32510	CHILD_OF	33092
32940	CHILD_OF	33093
32760	CHILD_OF	33093
32494	CHILD_OF	33095
32918	CHILD_OF	33095
33195	CHILD_OF	33095
33546	CHILD_OF	33095
33692	CHILD_OF	33095
34246	CHILD_OF	33095
33208	CHILD_OF	33098
33488	CHILD_OF	33101
33449	CHILD_OF	33102
35088	CHILD_OF	33110
33972	CHILD_OF	33112
34780	CHILD_OF	33113
32637	CHILD_OF	33119
33019	CHILD_OF	33120
35210	CHILD_OF	33121
33931	CHILD_OF	33121
33461	CHILD_OF	33121
34859	CHILD_OF	33124
34091	CHILD_OF	33127
35337	CHILD_OF	33132
34540	CHILD_OF	33134
34963	CHILD_OF	33136
34492	CHILD_OF	33143
34399	CHILD_OF	33144
34949	CHILD_OF	33146
34755	CHILD_OF	33146
34581	CHILD_OF	33146
33059	CHILD_OF	33146
32661	CHILD_OF	33146
34940	CHILD_OF	33147
33394	CHILD_OF	33150
34056	CHILD_OF	33152
32595	CHILD_OF	33157
33756	CHILD_OF	33161
35150	CHILD_OF	33166
33073	CHILD_OF	33166
32728	CHILD_OF	33169
33296	CHILD_OF	33171
35268	CHILD_OF	33172
32456	CHILD_OF	33177
34095	CHILD_OF	33184
32947	CHILD_OF	33185
33151	CHILD_OF	33187
34731	CHILD_OF	33189
34509	CHILD_OF	33189
33819	CHILD_OF	33189
32976	CHILD_OF	33195
32489	CHILD_OF	33195
34149	CHILD_OF	33198
32622	CHILD_OF	33198
33331	CHILD_OF	33208
33969	CHILD_OF	33210
34783	CHILD_OF	33213
35219	CHILD_OF	33214
33319	CHILD_OF	33217
34958	CHILD_OF	33219
32517	CHILD_OF	33220
33657	CHILD_OF	33225
32438	CHILD_OF	33227
32648	CHILD_OF	33227
32663	CHILD_OF	33227
32927	CHILD_OF	33227
33627	CHILD_OF	33227
33718	CHILD_OF	33227
33693	CHILD_OF	33227
33973	CHILD_OF	33227
34017	CHILD_OF	33227
34862	CHILD_OF	33227
35436	CHILD_OF	33227
33487	CHILD_OF	33230
33903	CHILD_OF	33233
33522	CHILD_OF	33233
34746	CHILD_OF	33239
34741	CHILD_OF	33239
34705	CHILD_OF	33239
34347	CHILD_OF	33239
34193	CHILD_OF	33239
34048	CHILD_OF	33239
33436	CHILD_OF	33239
33401	CHILD_OF	33239
33111	CHILD_OF	33239
32785	CHILD_OF	33239
32686	CHILD_OF	33239
34523	CHILD_OF	33240
34230	CHILD_OF	33245
32727	CHILD_OF	33248
35027	CHILD_OF	33249
33066	CHILD_OF	33250
35399	CHILD_OF	33251
32606	CHILD_OF	33254
32942	CHILD_OF	33254
33878	CHILD_OF	33254
35252	CHILD_OF	33254
32920	CHILD_OF	33259
34727	CHILD_OF	33260
33738	CHILD_OF	33262
33876	CHILD_OF	33263
33423	CHILD_OF	33264
35062	CHILD_OF	33264
33587	CHILD_OF	33267
34687	CHILD_OF	33268
35087	CHILD_OF	33269
34308	CHILD_OF	33269
34324	CHILD_OF	33272
34278	CHILD_OF	33272
34080	CHILD_OF	33272
33205	CHILD_OF	33272
34378	CHILD_OF	33278
35424	CHILD_OF	33282
35303	CHILD_OF	33282
35044	CHILD_OF	33282
34978	CHILD_OF	33282
34514	CHILD_OF	33282
33853	CHILD_OF	33282
32968	CHILD_OF	33282
32525	CHILD_OF	33282
32484	CHILD_OF	33282
34081	CHILD_OF	33283
34888	CHILD_OF	33286
33243	CHILD_OF	33290
33028	CHILD_OF	33293
34770	CHILD_OF	33295
34975	CHILD_OF	33297
35080	CHILD_OF	33301
35320	CHILD_OF	33304
34753	CHILD_OF	33304
33284	CHILD_OF	33304
32454	CHILD_OF	33304
34018	CHILD_OF	33305
35181	CHILD_OF	33307
33033	CHILD_OF	33312
32888	CHILD_OF	33314
35189	CHILD_OF	33325
33150	CHILD_OF	33331
35003	CHILD_OF	33333
32607	CHILD_OF	33334
34614	CHILD_OF	33336
33342	CHILD_OF	33339
34113	CHILD_OF	33340
35130	CHILD_OF	33341
33086	CHILD_OF	33347
32452	CHILD_OF	33347
33631	CHILD_OF	33348
32449	CHILD_OF	33349
34526	CHILD_OF	33349
34673	CHILD_OF	33349
32698	CHILD_OF	33369
32655	CHILD_OF	33370
33345	CHILD_OF	33373
34943	CHILD_OF	33378
33965	CHILD_OF	33381
35383	CHILD_OF	33387
35095	CHILD_OF	33387
34867	CHILD_OF	33387
33077	CHILD_OF	33387
32546	CHILD_OF	33387
32478	CHILD_OF	33387
35051	CHILD_OF	33388
33706	CHILD_OF	33388
33212	CHILD_OF	33388
33848	CHILD_OF	33389
35335	CHILD_OF	33391
33764	CHILD_OF	33392
33293	CHILD_OF	33394
32535	CHILD_OF	33398
34995	CHILD_OF	33398
35149	CHILD_OF	33398
33639	CHILD_OF	33399
34836	CHILD_OF	33410
33855	CHILD_OF	33411
34708	CHILD_OF	33414
33578	CHILD_OF	33416
34457	CHILD_OF	33418
32687	CHILD_OF	33421
34802	CHILD_OF	33422
33042	CHILD_OF	33422
35013	CHILD_OF	33427
34914	CHILD_OF	33440
32677	CHILD_OF	33441
34529	CHILD_OF	33447
32913	CHILD_OF	33451
32625	CHILD_OF	33454
34672	CHILD_OF	33459
35178	CHILD_OF	33461
35092	CHILD_OF	33461
35011	CHILD_OF	33461
34258	CHILD_OF	33461
34270	CHILD_OF	33461
32651	CHILD_OF	33461
32615	CHILD_OF	33461
33800	CHILD_OF	33462
35195	CHILD_OF	33463
34926	CHILD_OF	33465
35389	CHILD_OF	33466
34666	CHILD_OF	33469
33669	CHILD_OF	33469
33274	CHILD_OF	33469
33169	CHILD_OF	33469
32583	CHILD_OF	33469
34917	CHILD_OF	33474
34782	CHILD_OF	33474
34411	CHILD_OF	33476
33265	CHILD_OF	33476
32738	CHILD_OF	33479
35385	CHILD_OF	33487
35267	CHILD_OF	33488
32862	CHILD_OF	33489
35357	CHILD_OF	33490
34726	CHILD_OF	33490
34717	CHILD_OF	33490
34178	CHILD_OF	33490
33786	CHILD_OF	33490
33781	CHILD_OF	33490
33063	CHILD_OF	33490
32466	CHILD_OF	33490
34210	CHILD_OF	33495
35343	CHILD_OF	33500
34811	CHILD_OF	33510
30807	CHILD_OF	33520
33990	CHILD_OF	33523
32897	CHILD_OF	33523
34970	CHILD_OF	33524
33827	CHILD_OF	33528
33501	CHILD_OF	33536
35347	CHILD_OF	33541
33175	CHILD_OF	33549
32890	CHILD_OF	33549
34326	CHILD_OF	33553
32998	CHILD_OF	33554
34096	CHILD_OF	33555
34420	CHILD_OF	33556
34288	CHILD_OF	33562
33768	CHILD_OF	33565
34102	CHILD_OF	33567
33829	CHILD_OF	33575
34306	CHILD_OF	33578
34561	CHILD_OF	33580
32697	CHILD_OF	33581
35201	CHILD_OF	33584
34923	CHILD_OF	33584
33227	CHILD_OF	33584
32537	CHILD_OF	33584
35371	CHILD_OF	33585
32699	CHILD_OF	33592
33517	CHILD_OF	33592
33775	CHILD_OF	33592
34587	CHILD_OF	33592
34282	CHILD_OF	33601
35302	CHILD_OF	33604
32720	CHILD_OF	33606
35001	CHILD_OF	33609
33095	CHILD_OF	33610
32495	CHILD_OF	33610
32550	CHILD_OF	33611
32682	CHILD_OF	33612
34969	CHILD_OF	33613
33349	CHILD_OF	33614
33055	CHILD_OF	33615
34594	CHILD_OF	33623
33828	CHILD_OF	33628
33961	CHILD_OF	33629
34520	CHILD_OF	33633
32459	CHILD_OF	33635
33508	CHILD_OF	33635
33664	CHILD_OF	33635
33689	CHILD_OF	33635
33766	CHILD_OF	33635
33811	CHILD_OF	33635
34209	CHILD_OF	33635
34349	CHILD_OF	33635
35073	CHILD_OF	33639
34857	CHILD_OF	33640
33769	CHILD_OF	33641
35305	CHILD_OF	33642
33867	CHILD_OF	33642
33789	CHILD_OF	33642
33164	CHILD_OF	33642
33100	CHILD_OF	33642
34800	CHILD_OF	33646
33868	CHILD_OF	33646
33234	CHILD_OF	33646
34647	CHILD_OF	33650
35236	CHILD_OF	33650
35260	CHILD_OF	33650
33147	CHILD_OF	33654
34363	CHILD_OF	33655
32813	CHILD_OF	33658
33735	CHILD_OF	33665
32746	CHILD_OF	33670
32426	CHILD_OF	33673
33450	CHILD_OF	33679
34081	CHILD_OF	33681
33438	CHILD_OF	33685
35415	CHILD_OF	33687
34472	CHILD_OF	33694
34543	CHILD_OF	33695
33139	CHILD_OF	33695
32952	CHILD_OF	33695
32756	CHILD_OF	33695
33179	CHILD_OF	33696
34303	CHILD_OF	33697
33656	CHILD_OF	33697
33502	CHILD_OF	33697
33417	CHILD_OF	33697
32705	CHILD_OF	33697
30818	CHILD_OF	33697
33555	CHILD_OF	33700
32536	CHILD_OF	33702
34894	CHILD_OF	33715
33321	CHILD_OF	33715
35043	CHILD_OF	33724
32518	CHILD_OF	33725
33879	CHILD_OF	33729
33207	CHILD_OF	33731
33213	CHILD_OF	33733
35061	CHILD_OF	33735
33604	CHILD_OF	33738
34928	CHILD_OF	33740
33612	CHILD_OF	33742
35032	CHILD_OF	33742
32593	CHILD_OF	33743
33344	CHILD_OF	33746
33610	CHILD_OF	33748
34981	CHILD_OF	33751
33919	CHILD_OF	33751
33121	CHILD_OF	33751
33079	CHILD_OF	33751
32605	CHILD_OF	33751
32764	CHILD_OF	33756
35157	CHILD_OF	33763
33742	CHILD_OF	33764
33295	CHILD_OF	33768
32939	CHILD_OF	33768
34822	CHILD_OF	33770
33132	CHILD_OF	33772
33635	CHILD_OF	33775
35421	CHILD_OF	33781
35218	CHILD_OF	33781
34534	CHILD_OF	33781
33097	CHILD_OF	33781
34416	CHILD_OF	33783
34199	CHILD_OF	33786
32649	CHILD_OF	33786
33572	CHILD_OF	33795
33202	CHILD_OF	33795
33010	CHILD_OF	33795
32957	CHILD_OF	33795
33334	CHILD_OF	33797
33281	CHILD_OF	33798
35353	CHILD_OF	33806
34394	CHILD_OF	33808
33926	CHILD_OF	33812
34985	CHILD_OF	33822
35036	CHILD_OF	33822
34941	CHILD_OF	33822
34669	CHILD_OF	33822
34503	CHILD_OF	33822
32482	CHILD_OF	33822
34654	CHILD_OF	33824
33475	CHILD_OF	33831
33372	CHILD_OF	33831
34688	CHILD_OF	33834
33396	CHILD_OF	33838
34450	CHILD_OF	33841
34068	CHILD_OF	33843
33833	CHILD_OF	33844
32463	CHILD_OF	33848
34700	CHILD_OF	33851
33908	CHILD_OF	33851
33419	CHILD_OF	33851
35026	CHILD_OF	33852
33589	CHILD_OF	33858
32986	CHILD_OF	33860
34498	CHILD_OF	33860
33092	CHILD_OF	33866
34195	CHILD_OF	33866
35134	CHILD_OF	33866
35393	CHILD_OF	33867
35281	CHILD_OF	33867
32924	CHILD_OF	33867
32502	CHILD_OF	33867
33268	CHILD_OF	33869
33702	CHILD_OF	33872
34935	CHILD_OF	33875
35235	CHILD_OF	33877
32606	CHILD_OF	33878
34340	CHILD_OF	33880
34275	CHILD_OF	33882
35229	CHILD_OF	33883
32641	CHILD_OF	33886
34677	CHILD_OF	33891
32837	CHILD_OF	33892
35147	CHILD_OF	33893
32719	CHILD_OF	33896
32469	CHILD_OF	33896
33427	CHILD_OF	33897
33110	CHILD_OF	33898
33392	CHILD_OF	33909
33982	CHILD_OF	33913
32683	CHILD_OF	33922
33011	CHILD_OF	33922
33994	CHILD_OF	33922
34663	CHILD_OF	33922
35341	CHILD_OF	33922
34399	CHILD_OF	33925
33770	CHILD_OF	33926
33219	CHILD_OF	33932
35245	CHILD_OF	33939
34987	CHILD_OF	33943
33041	CHILD_OF	33946
32774	CHILD_OF	33957
33584	CHILD_OF	33962
33642	CHILD_OF	33962
35403	CHILD_OF	33962
34544	CHILD_OF	33963
34586	CHILD_OF	33964
32560	CHILD_OF	33965
34197	CHILD_OF	33967
32488	CHILD_OF	33970
